user_id,item_id,rank,score,item_name,item_category,brand,price
346277,5667640,2,0.4810728676485805,李宁篮球鞋 音速11 白色 43码,服装鞋帽,李宁,567.92
346277,1695816,3,0.45718168809039095,雅诗兰黛抗蓝光眼霜 15ml,美妆护肤,雅诗兰黛,1833.92
346277,5931368,4,0.4414987641107531,索菲亚电视柜 2m 白色,家居用品,索菲亚,2712.85
346277,1988867,5,0.4350292260141922,荣耀Magic6 Pro 512GB 紫色,电子产品,荣耀,2037.51
143195,1697102,1,0.8906959168062869,安踏运动外套 防风系列 蓝色 XL码,服装鞋帽,安踏,557.15
143195,6619218,2,0.6772304913911679,GAP卫衣 连帽款 蓝色 XL码,服装鞋帽,GAP,185.4
143195,9362627,3,0.5595723130955241,方太集成灶X1系列,家用电器,方太,734.0
143195,4912883,4,0.5498222286173319,迪奥香水 花香调 50ml,美妆护肤,迪奥,577.74
143195,8758579,5,0.5432391640492145,迪奥粉底液 010 30ml,美妆护肤,迪奥,397.75
353480,1975934,1,0.7938061734750883,安踏运动服 冠军系列 灰色 L码,服装鞋帽,安踏,219.34
353480,4964744,2,0.6451401171088839,戴尔游匣G15 i7/16GB/1TB,电子产品,戴尔,7884.27
353480,4764666,3,0.5705312852847407,百事纯水乐 550ml*24瓶,食品饮料,蒙牛,71.15
353480,8455672,4,0.484547190201051,雅诗兰黛DW粉底液 象牙白 30ml,美妆护肤,雅诗兰黛,393.31
353480,7088888,5,0.4746585483237016,顾家餐桌 1.4m 原木色,家居用品,顾家,3672.27
133958,5247402,1,0.8941352882695931,阿迪达斯运动T恤 Climalite 白色 M码,服装鞋帽,阿迪达斯,160.91
133958,6998086,2,0.7948523540652981,资生堂悦薇面霜 50ml,美妆护肤,资生堂,1319.95
133958,4605552,3,0.7891305288580934,海尔空调KFR-72LW/08LCA81U1,家用电器,海尔,6158.56
133958,1041272,4,0.663924092436694,百事七喜 330ml*24罐,食品饮料,伊利,22.71
133958,6035084,5,0.6104548006696673,方太侧吸油烟机 CXW-358-8230,家用电器,方太,4089.03
863587,1458656,1,0.8353233777703599,三星Galaxy S24 Ultra 1TB 黑色,电子产品,三星,14990.7
863587,9028628,2,0.7418687178128167,可口可乐芬达 330ml*24罐,食品饮料,可口可乐,76.63
863587,9213213,3,0.6614013934990656,蒙牛早餐奶 250ml*16盒,食品饮料,蒙牛,87.16
863587,4166112,4,0.6397559203827908,全友板式床 1.5m 棕色,家居用品,全友,3824.76
863587,3412254,5,0.6130155547370821,欧派北欧风双人床 1.8m 米色,家居用品,欧派,2497.56
949884,2388951,1,0.7041747164802491,蒙牛酸奶 200g*12杯,食品饮料,蒙牛,19.32
949884,413384,2,0.6743800331515527,戴尔XPS15 i7/32GB/2TB,电子产品,戴尔,14348.67
949884,1988867,3,0.6335537896556547,荣耀Magic6 Pro 512GB 紫色,电子产品,荣耀,2037.51
949884,450016,4,0.6077993659308788,资生堂洗面奶 120g,美妆护肤,资生堂,644.72
949884,6390460,5,0.5656597796973272,伊利纯牛奶 250ml*24盒,食品饮料,伊利,86.37
772642,3794624,1,0.7273273884317651,耐克运动长裤 Tech Fleece 灰色 L码,服装鞋帽,耐克,584.25
772642,4603543,2,0.6363380912254571,康师傅鲜虾鱼板面 100g*5袋,食品饮料,康师傅,26.95
772642,1174435,3,0.572156984392355,李宁运动服 训练系列 蓝色 M码,服装鞋帽,李宁,284.11
772642,5667640,4,0.5241805809853967,李宁篮球鞋 音速11 白色 43码,服装鞋帽,李宁,567.92
772642,9435421,5,0.5213879851436554,康师傅绿茶 500ml*12瓶,食品饮料,康师傅,53.31
184491,5189819,1,0.9433151380116305,兰蔻粉底液 自然色 30ml,美妆护肤,兰蔻,1329.63
184491,3715670,2,0.6732136810418543,百事美年达 330ml*24罐,食品饮料,统一,38.77
184491,1455106,3,0.6585501646556294,宜家办公椅 白色,家居用品,宜家,4253.85
184491,6448942,4,0.6361290306246664,伊利QQ星 125ml*20盒,食品饮料,伊利,26.02
184491,3744636,5,0.6063498960153264,华为MatePad Pro 12.6寸 i5/8GB/256GB,电子产品,华为,4415.07
322423,7960554,1,0.81445761363558,荣耀Magic6 128GB 黑色,电子产品,荣耀,3311.19
322423,6770816,2,0.6294768724645625,顾家真皮沙发 3人位 黑色,家居用品,顾家,10064.02
322423,3609082,3,0.6255241551367074,三星Galaxy Z Flip5 256GB,电子产品,三星,7568.58
322423,1455106,4,0.5946455180652931,宜家办公椅 白色,家居用品,宜家,4253.85
322423,6440356,5,0.5903628186672509,苹果MacBook Pro M2 16GB/512GB,电子产品,苹果,10230.41
864491,8033659,1,0.7895699060924134,宜家爱克托沙发 白色,家居用品,宜家,9036.23
864491,5277473,2,0.6405889880772578,康师傅红烧牛肉面 100g*5袋,食品饮料,康师傅,14.29
864491,7594339,3,0.6254339704744252,西门子洗碗机SJ236I00JC,家用电器,西门子,1103.42
864491,5596741,4,0.5665373958800488,西门子冰箱KA92NV02TI,家用电器,西门子,5730.1
864491,3744636,5,0.5582491389375842,华为MatePad Pro 12.6寸 i5/8GB/256GB,电子产品,华为,4415.07
948102,1041272,1,0.8399879650950405,百事七喜 330ml*24罐,食品饮料,伊利,22.71
948102,8771005,2,0.6076184620058316,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
948102,7088888,3,0.5587938422668793,顾家餐桌 1.4m 原木色,家居用品,顾家,3672.27
948102,903142,4,0.5246814666960603,森马牛仔裤 修身款 蓝色 30码,服装鞋帽,森马,193.43
948102,1695816,5,0.5067461744275484,雅诗兰黛抗蓝光眼霜 15ml,美妆护肤,雅诗兰黛,1833.92
675462,9028628,1,0.760579797283585,可口可乐芬达 330ml*24罐,食品饮料,可口可乐,76.63
675462,6035084,2,0.75132340896847,方太侧吸油烟机 CXW-358-8230,家用电器,方太,4089.03
675462,7611004,3,0.7106869516516922,索菲亚推拉门衣柜 2.2m 黑色,家居用品,索菲亚,4644.84
675462,1015679,4,0.6565159363549263,宜家书桌 1.2m 白色,家居用品,宜家,3606.76
675462,701828,5,0.6185178852069622,VIVOX100 Pro 512GB 钛色,电子产品,VIVO,2699.06
533911,4764854,1,0.8974976521919472,雅诗兰黛小棕瓶精华 50ml,美妆护肤,雅诗兰黛,2753.62
533911,1599816,2,0.7963675646764989,美的电视85Q10G Pro,家用电器,美的,1259.4
533911,5931368,3,0.7450661924429004,索菲亚电视柜 2m 白色,家居用品,索菲亚,2712.85
533911,265553,4,0.5960487869335688,兰蔻菁纯口红 正红色,美妆护肤,兰蔻,246.61
533911,1660574,5,0.5916534985808252,耐克运动袜 3双装 红色 XL码,服装鞋帽,耐克,399.74
432061,2369032,1,0.8091535761605181,联想小新Pro16 i7/16GB/1TB,电子产品,联想,12742.0
432061,7317745,2,0.5610422970730395,可口可乐可乐 330ml*24罐,食品饮料,可口可乐,57.14
432061,3197527,3,0.4692077365541373,可口可乐雪碧 330ml*24罐,食品饮料,可口可乐,56.19
432061,5491240,4,0.4257814133355815,老板消毒柜ZTD100S-W727,家用电器,老板,2298.27
432061,6675301,5,0.4247633209974928,耐克运动T恤 Dry Fit 黑色 XL码,服装鞋帽,耐克,202.05
854987,5363058,1,0.650833039399976,西门子洗衣机WM14U561HW,家用电器,西门子,5062.98
854987,8771005,2,0.641302658766462,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
854987,8033659,3,0.6264672579389164,宜家爱克托沙发 白色,家居用品,宜家,9036.23
854987,5667640,4,0.5597591372428552,李宁篮球鞋 音速11 白色 43码,服装鞋帽,李宁,567.92
854987,1755134,5,0.5520441803952397,可口可乐零度可乐 330ml*24罐,食品饮料,可口可乐,77.52
950360,3928639,1,0.6507962406882876,H&M女士连衣裙 白色 M码,服装鞋帽,H&M,335.8
950360,4083974,2,0.6210395410333286,小米Pad 6 Pro 8GB/256GB,电子产品,小米,5115.64
950360,5669831,3,0.6064493166111576,GAP男士纯棉T恤 白色 XXL码,服装鞋帽,GAP,251.14
950360,4447443,4,0.5863980412294758,老板油烟机CXW-260-27A3,家用电器,老板,4673.99
950360,5769243,5,0.556456398039276,美的空调KFR-35GW/N8HE1,家用电器,美的,3566.12
106182,8771005,1,0.9623712314161157,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
106182,7954204,2,0.874297462076118,太平鸟商务衬衫 白色 L码,服装鞋帽,太平鸟,429.08
106182,274404,3,0.6742556635944895,方太洗碗机JBSD2T-X1S,家用电器,方太,775.68
106182,2889495,4,0.6281741843507277,华硕灵耀14 i5/16GB/512GB,电子产品,华硕,7916.2
106182,5551267,5,0.5966212118196044,伊利金典 250ml*12盒,食品饮料,伊利,95.96
983456,6998086,1,0.7251581688132801,资生堂悦薇面霜 50ml,美妆护肤,资生堂,1319.95
983456,3739556,2,0.6677769928761369,李宁运动鞋 超轻20 红色 40码,服装鞋帽,李宁,570.87
983456,5877518,3,0.5037840588903139,安踏跑步鞋 C202 5代 黑色 42码,服装鞋帽,安踏,323.43
983456,2288023,4,0.4955882988056887,森马休闲外套 棕色 XL码,服装鞋帽,森马,605.03
983456,3077079,5,0.4939754291307888,华硕ROG枪神7 i9/32GB/2TB,电子产品,华硕,3031.17
517479,4243294,1,0.8191134027457541,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
517479,5669831,2,0.7877211499332174,GAP男士纯棉T恤 白色 XXL码,服装鞋帽,GAP,251.14
517479,4603543,3,0.7244969919561236,康师傅鲜虾鱼板面 100g*5袋,食品饮料,康师傅,26.95
517479,976821,4,0.6507531444901629,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
517479,8821418,5,0.6506969530647393,资生堂红腰子精华 50ml,美妆护肤,资生堂,870.74
161733,1723455,1,0.642615082966847,宜家毕利书架 80cm 白色,家居用品,宜家,451.79
161733,6998086,2,0.6112740221183306,资生堂悦薇面霜 50ml,美妆护肤,资生堂,1319.95
161733,7088888,3,0.6019553091900358,顾家餐桌 1.4m 原木色,家居用品,顾家,3672.27
161733,2501551,4,0.561900200121859,H&M休闲裤 黑色 L码,服装鞋帽,H&M,50.18
161733,8771005,5,0.47053487054758875,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
446239,5931368,1,0.7146475900010424,索菲亚电视柜 2m 白色,家居用品,索菲亚,2712.85
446239,265553,2,0.7044432751815055,兰蔻菁纯口红 正红色,美妆护肤,兰蔻,246.61
446239,3111890,3,0.6320200040417678,欧派浴室柜 80cm 灰色,家居用品,欧派,2903.45
446239,9879328,4,0.5679887069669215,宜家马尔姆床 1.5m 白色,家居用品,宜家,1948.33
446239,1280459,5,0.5416462916801943,荣耀Magic6 Pro Max 512GB 黑色,电子产品,荣耀,6118.18
148458,8703665,1,0.7584173450467802,全友家居推拉门衣柜 2m 米色,家居用品,全友,5195.16
148458,7780646,2,0.6729944510986796,兰蔻精华液 30ml,美妆护肤,兰蔻,2632.79
148458,5931368,3,0.6229567259747619,索菲亚电视柜 2m 白色,家居用品,索菲亚,2712.85
148458,701828,4,0.6118782350596428,VIVOX100 Pro 512GB 钛色,电子产品,VIVO,2699.06
148458,8569010,5,0.60676831120429,蒙牛特仑苏 250ml*12盒,食品饮料,蒙牛,44.26
440035,9386381,1,0.6682508523294871,ZARA休闲外套 黄色 XL码,服装鞋帽,ZARA,928.24
440035,6390460,2,0.6223527876206004,伊利纯牛奶 250ml*24盒,食品饮料,伊利,86.37
440035,6753877,3,0.5823450289577522,格力空调KFR-50LW/NhGc1B,家用电器,格力,6044.88
440035,903142,4,0.5805311550631882,森马牛仔裤 修身款 蓝色 30码,服装鞋帽,森马,193.43
440035,9028628,5,0.5256543245487829,可口可乐芬达 330ml*24罐,食品饮料,可口可乐,76.63
795847,8771005,1,0.5357918015533009,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
795847,265553,2,0.4144463700418724,兰蔻菁纯口红 正红色,美妆护肤,兰蔻,246.61
795847,5880233,3,0.40096003014848913,GAP外套 牛仔夹克 棕色 M码,服装鞋帽,GAP,678.31
795847,5667640,4,0.4000700929585119,李宁篮球鞋 音速11 白色 43码,服装鞋帽,李宁,567.92
795847,3077079,5,0.3982753450901497,华硕ROG枪神7 i9/32GB/2TB,电子产品,华硕,3031.17
219629,6619218,1,0.77835453192573,GAP卫衣 连帽款 蓝色 XL码,服装鞋帽,GAP,185.4
219629,5382909,2,0.5732431202665625,顾家家居实木书桌 1.6m 棕色,家居用品,顾家,1790.83
219629,4912883,3,0.4101273727933967,迪奥香水 花香调 50ml,美妆护肤,迪奥,577.74
219629,4004170,4,0.3987434174074364,海尔冰箱BCD-478WDPD,家用电器,海尔,5326.21
219629,4073737,5,0.3958803510278519,VIVOX100 Pro 128GB 蓝色,电子产品,VIVO,6329.2
456717,1015679,1,0.5749264385539391,宜家书桌 1.2m 白色,家居用品,宜家,3606.76
456717,3111890,2,0.5562143431454801,欧派浴室柜 80cm 灰色,家居用品,欧派,2903.45
456717,5931368,3,0.4705574996117232,索菲亚电视柜 2m 白色,家居用品,索菲亚,2712.85
456717,7088888,4,0.4632822797015583,顾家餐桌 1.4m 原木色,家居用品,顾家,3672.27
456717,6675301,5,0.4542783252741294,耐克运动T恤 Dry Fit 黑色 XL码,服装鞋帽,耐克,202.05
177680,3111890,1,0.7045546026802656,欧派浴室柜 80cm 灰色,家居用品,欧派,2903.45
177680,6440356,2,0.6133012681508991,苹果MacBook Pro M2 16GB/512GB,电子产品,苹果,10230.41
177680,8703665,3,0.5922716045897651,全友家居推拉门衣柜 2m 米色,家居用品,全友,5195.16
177680,1983260,4,0.5901724870443937,方太燃气灶JZT-HA7B,家用电器,方太,1650.54
177680,1697102,5,0.4530977492579513,安踏运动外套 防风系列 蓝色 XL码,服装鞋帽,安踏,557.15
179046,8821418,1,0.6336623885984869,资生堂红腰子精华 50ml,美妆护肤,资生堂,870.74
179046,2491976,2,0.6104705218685461,阿迪达斯运动长裤 Tiro 21 黑色 XXL码,服装鞋帽,阿迪达斯,176.21
179046,3250465,3,0.5909536184067351,海尔洗衣机G100368HBD14LSU1,家用电器,海尔,4195.69
179046,903142,4,0.5858246675462286,森马牛仔裤 修身款 蓝色 30码,服装鞋帽,森马,193.43
179046,3335552,5,0.5856064201983708,索菲亚餐椅 原木色,家居用品,索菲亚,320.84
378428,976821,1,0.6219951997093481,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
378428,4447443,2,0.5881311435494906,老板油烟机CXW-260-27A3,家用电器,老板,4673.99
378428,7780646,3,0.5814198269214592,兰蔻精华液 30ml,美妆护肤,兰蔻,2632.79
378428,6390460,4,0.5746755778890157,伊利纯牛奶 250ml*24盒,食品饮料,伊利,86.37
378428,4073737,5,0.5645505627921044,VIVOX100 Pro 128GB 蓝色,电子产品,VIVO,6329.2
403042,8033659,1,0.802354269922618,宜家爱克托沙发 白色,家居用品,宜家,9036.23
403042,746111,2,0.6486831479728001,欧莱雅洗发水 400ml,美妆护肤,欧莱雅,702.58
403042,4605552,3,0.6329108524580223,海尔空调KFR-72LW/08LCA81U1,家用电器,海尔,6158.56
403042,7317745,4,0.6287918515226808,可口可乐可乐 330ml*24罐,食品饮料,可口可乐,57.14
403042,2288023,5,0.5971609497759995,森马休闲外套 棕色 XL码,服装鞋帽,森马,605.03
636004,450016,1,0.8631047625566224,资生堂洗面奶 120g,美妆护肤,资生堂,644.72
636004,5959961,2,0.544324808744326,统一阿萨姆奶茶 500ml*15瓶,食品饮料,统一,58.6
636004,6619218,3,0.5341527017734252,GAP卫衣 连帽款 蓝色 XL码,服装鞋帽,GAP,185.4
636004,3071935,4,0.5125478483617002,太平鸟连衣裙 红色 XXL码,服装鞋帽,太平鸟,640.94
636004,7149676,5,0.45774288781615363,优衣库外套 轻型羽绒 灰色 XXL码,服装鞋帽,优衣库,716.77
217308,8455672,1,0.5947013099007988,雅诗兰黛DW粉底液 象牙白 30ml,美妆护肤,雅诗兰黛,393.31
217308,8703665,2,0.5861825601906371,全友家居推拉门衣柜 2m 米色,家居用品,全友,5195.16
217308,8771005,3,0.5790445557026169,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
217308,7646024,4,0.5504256322326063,ZARA商务衬衫 白色 M码,服装鞋帽,ZARA,314.05
217308,3197527,5,0.5389938046148601,可口可乐雪碧 330ml*24罐,食品饮料,可口可乐,56.19
776364,6910038,1,0.68352120300866,阿迪达斯运动鞋 Ultraboost 22 蓝色 41码,服装鞋帽,阿迪达斯,695.67
776364,3250465,2,0.6066851261674583,海尔洗衣机G100368HBD14LSU1,家用电器,海尔,4195.69
776364,5491240,3,0.566368185485763,老板消毒柜ZTD100S-W727,家用电器,老板,2298.27
776364,3412254,4,0.5193458465486228,欧派北欧风双人床 1.8m 米色,家居用品,欧派,2497.56
776364,2388951,5,0.4824586963358697,蒙牛酸奶 200g*12杯,食品饮料,蒙牛,19.32
177767,8477582,1,0.9135548423360892,美的微波炉M3-L232F,家用电器,美的,623.65
177767,4605552,2,0.8471173413966535,海尔空调KFR-72LW/08LCA81U1,家用电器,海尔,6158.56
177767,1599816,3,0.6469447341087604,美的电视85Q10G Pro,家用电器,美的,1259.4
177767,701828,4,0.5871663703050403,VIVOX100 Pro 512GB 钛色,电子产品,VIVO,2699.06
177767,9386381,5,0.5827668262708904,ZARA休闲外套 黄色 XL码,服装鞋帽,ZARA,928.24
680096,2654249,1,0.6475928152920823,老板集成灶S2系列,家用电器,老板,3723.78
680096,9109970,2,0.6013938412280717,森马T恤 圆领款 黑色 S码,服装鞋帽,森马,65.5
680096,5277473,3,0.5798381784659051,康师傅红烧牛肉面 100g*5袋,食品饮料,康师傅,14.29
680096,6440356,4,0.48388311390781025,苹果MacBook Pro M2 16GB/512GB,电子产品,苹果,10230.41
680096,2565212,5,0.47832848562657054,ZARA修身牛仔裤 绿色 L码,服装鞋帽,ZARA,203.03
531641,4408643,1,0.7734470456570273,迪奥烈焰蓝金口红 999号,美妆护肤,迪奥,728.08
531641,5382909,2,0.5541799994233501,顾家家居实木书桌 1.6m 棕色,家居用品,顾家,1790.83
531641,2734479,3,0.48942374325362614,格力微波炉P70-20L,家用电器,格力,1624.95
531641,1174435,4,0.4844541591939007,李宁运动服 训练系列 蓝色 M码,服装鞋帽,李宁,284.11
531641,5669831,5,0.44755877200456734,GAP男士纯棉T恤 白色 XXL码,服装鞋帽,GAP,251.14
186624,1017947,1,0.7876119976805848,格力变频冰箱 BCD-520WPQC,家用电器,格力,7436.6
186624,9386381,2,0.749529807239816,ZARA休闲外套 黄色 XL码,服装鞋帽,ZARA,928.24
186624,1293769,3,0.5850390663790355,欧莱雅复颜面膜 10片装,美妆护肤,欧莱雅,512.83
186624,3739556,4,0.5812988223709614,李宁运动鞋 超轻20 红色 40码,服装鞋帽,李宁,570.87
186624,4243294,5,0.5717934146077868,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
223014,8703665,1,0.6545865691035464,全友家居推拉门衣柜 2m 米色,家居用品,全友,5195.16
223014,9362627,2,0.5844232523297137,方太集成灶X1系列,家用电器,方太,734.0
223014,6753877,3,0.5517797995057411,格力空调KFR-50LW/NhGc1B,家用电器,格力,6044.88
223014,5363058,4,0.5189197110484861,西门子洗衣机WM14U561HW,家用电器,西门子,5062.98
223014,4083974,5,0.5125146513614951,小米Pad 6 Pro 8GB/256GB,电子产品,小米,5115.64
461249,1455106,1,0.7440727532976159,宜家办公椅 白色,家居用品,宜家,4253.85
461249,9386381,2,0.5821503151113784,ZARA休闲外套 黄色 XL码,服装鞋帽,ZARA,928.24
461249,6873043,3,0.5710306213722531,索菲亚真皮床 1.8m 白色,家居用品,索菲亚,4609.4
461249,2369032,4,0.5357350222991071,联想小新Pro16 i7/16GB/1TB,电子产品,联想,12742.0
461249,1015679,5,0.4852359525820846,宜家书桌 1.2m 白色,家居用品,宜家,3606.76
561607,9868789,1,0.7934478813710752,蒙牛纯牛奶 250ml*24盒,食品饮料,蒙牛,62.87
561607,976821,2,0.6762493649317189,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
561607,5931368,3,0.6129424696031255,索菲亚电视柜 2m 白色,家居用品,索菲亚,2712.85
561607,7611004,4,0.5996976387349543,索菲亚推拉门衣柜 2.2m 黑色,家居用品,索菲亚,4644.84
561607,4083974,5,0.5664666337153802,小米Pad 6 Pro 8GB/256GB,电子产品,小米,5115.64
498343,4764666,1,0.6888199605929091,百事纯水乐 550ml*24瓶,食品饮料,蒙牛,71.15
498343,8021403,2,0.6643970627823644,迪奥精华液 30ml,美妆护肤,迪奥,411.26
498343,1293769,3,0.6268938156010728,欧莱雅复颜面膜 10片装,美妆护肤,欧莱雅,512.83
498343,2734479,4,0.5905023945458042,格力微波炉P70-20L,家用电器,格力,1624.95
498343,4893768,5,0.5490826292320996,森马商务衬衫 红色 M码,服装鞋帽,森马,160.67
638179,6998086,1,0.47829893904974874,资生堂悦薇面霜 50ml,美妆护肤,资生堂,1319.95
638179,6619218,2,0.43732312570187903,GAP卫衣 连帽款 蓝色 XL码,服装鞋帽,GAP,185.4
638179,7741678,3,0.42745970211085005,百事可乐 330ml*24罐,食品饮料,统一,36.5
638179,7594339,4,0.41495110455653217,西门子洗碗机SJ236I00JC,家用电器,西门子,1103.42
638179,9435421,5,0.37544832650180515,康师傅绿茶 500ml*12瓶,食品饮料,康师傅,53.31
116093,3117428,1,0.6783551429499804,老板集成灶YKW-200-JZ,家用电器,老板,4661.4
116093,5189819,2,0.6374352116601241,兰蔻粉底液 自然色 30ml,美妆护肤,兰蔻,1329.63
116093,3197527,3,0.6333956397145292,可口可乐雪碧 330ml*24罐,食品饮料,可口可乐,56.19
116093,9362627,4,0.6049770649133656,方太集成灶X1系列,家用电器,方太,734.0
116093,4004170,5,0.5905059918537561,海尔冰箱BCD-478WDPD,家用电器,海尔,5326.21
626195,7317745,1,0.6682046903250786,可口可乐可乐 330ml*24罐,食品饮料,可口可乐,57.14
626195,2501551,2,0.6058034242798646,H&M休闲裤 黑色 L码,服装鞋帽,H&M,50.18
626195,6068189,3,0.5779411441520018,三星Galaxy Tab S9 12GB/512GB,电子产品,三星,16932.36
626195,6440356,4,0.5769384372299566,苹果MacBook Pro M2 16GB/512GB,电子产品,苹果,10230.41
626195,7954204,5,0.5408686083212016,太平鸟商务衬衫 白色 L码,服装鞋帽,太平鸟,429.08
910389,7611004,1,0.8525336226161128,索菲亚推拉门衣柜 2.2m 黑色,家居用品,索菲亚,4644.84
910389,2889495,2,0.8327361006176158,华硕灵耀14 i5/16GB/512GB,电子产品,华硕,7916.2
910389,8359777,3,0.6704799922084967,安踏运动袜 3双装 黄色 XL码,服装鞋帽,安踏,97.74
910389,1293769,4,0.6177008714980019,欧莱雅复颜面膜 10片装,美妆护肤,欧莱雅,512.83
910389,4893768,5,0.6064540138344492,森马商务衬衫 红色 M码,服装鞋帽,森马,160.67
121869,4605552,1,0.9418619060082946,海尔空调KFR-72LW/08LCA81U1,家用电器,海尔,6158.56
121869,7423681,2,0.6526026229235515,全友餐桌 1.2m 灰色,家居用品,全友,2649.18
121869,8359777,3,0.5902778202294873,安踏运动袜 3双装 黄色 XL码,服装鞋帽,安踏,97.74
121869,4764666,4,0.5599085631030102,百事纯水乐 550ml*24瓶,食品饮料,蒙牛,71.15
121869,5876807,5,0.46080385815209113,欧派布艺沙发 3人位 白色,家居用品,欧派,4397.9
346174,7088888,1,0.801914068583289,顾家餐桌 1.4m 原木色,家居用品,顾家,3672.27
346174,6675301,2,0.7670583402364267,耐克运动T恤 Dry Fit 黑色 XL码,服装鞋帽,耐克,202.05
346174,4166112,3,0.6046023989417939,全友板式床 1.5m 棕色,家居用品,全友,3824.76
346174,1116721,4,0.5875361079654831,全友书柜 1.8m 白色,家居用品,全友,4784.11
346174,2369032,5,0.5566057266536469,联想小新Pro16 i7/16GB/1TB,电子产品,联想,12742.0
177959,3197527,1,0.916312183477815,可口可乐雪碧 330ml*24罐,食品饮料,可口可乐,56.19
177959,4764666,2,0.7790265659486942,百事纯水乐 550ml*24瓶,食品饮料,蒙牛,71.15
177959,213997,3,0.588829673797124,VIVOX100 256GB 蓝色,电子产品,VIVO,6667.81
177959,4004170,4,0.5720572860767447,海尔冰箱BCD-478WDPD,家用电器,海尔,5326.21
177959,3576892,5,0.550674695465249,欧莱雅面霜 50ml,美妆护肤,欧莱雅,1897.44
716126,1697102,1,0.7093239665135747,安踏运动外套 防风系列 蓝色 XL码,服装鞋帽,安踏,557.15
716126,5189819,2,0.6335389052836824,兰蔻粉底液 自然色 30ml,美妆护肤,兰蔻,1329.63
716126,5959961,3,0.6051039369768856,统一阿萨姆奶茶 500ml*15瓶,食品饮料,统一,58.6
716126,3197527,4,0.6013690281764513,可口可乐雪碧 330ml*24罐,食品饮料,可口可乐,56.19
716126,2565212,5,0.5932638563465621,ZARA修身牛仔裤 绿色 L码,服装鞋帽,ZARA,203.03
950544,9362627,1,0.8518792214866251,方太集成灶X1系列,家用电器,方太,734.0
950544,9868789,2,0.6327481472264836,蒙牛纯牛奶 250ml*24盒,食品饮料,蒙牛,62.87
950544,2369032,3,0.62800528242512,联想小新Pro16 i7/16GB/1TB,电子产品,联想,12742.0
950544,7317745,4,0.5922983714322666,可口可乐可乐 330ml*24罐,食品饮料,可口可乐,57.14
950544,5394778,5,0.5769262675752111,索菲亚茶几 80cm 米色,家居用品,索菲亚,2372.87
642717,4964744,1,0.6386399202955857,戴尔游匣G15 i7/16GB/1TB,电子产品,戴尔,7884.27
642717,5743270,2,0.5780962685149146,联想ThinkPad X1 Carbon i7/16GB/1TB,电子产品,联想,3534.12
642717,2388951,3,0.5494046516665557,蒙牛酸奶 200g*12杯,食品饮料,蒙牛,19.32
642717,920552,4,0.509844396044492,欧派橱柜 3m L型 白色,家居用品,欧派,659.28
642717,5394778,5,0.4716544312195008,索菲亚茶几 80cm 米色,家居用品,索菲亚,2372.87
208529,6304127,1,0.8191840712208299,太平鸟休闲外套 棕色 M码,服装鞋帽,太平鸟,598.62
208529,9109970,2,0.8060696804880025,森马T恤 圆领款 黑色 S码,服装鞋帽,森马,65.5
208529,1660574,3,0.5816647266945126,耐克运动袜 3双装 红色 XL码,服装鞋帽,耐克,399.74
208529,746111,4,0.5680073792664152,欧莱雅洗发水 400ml,美妆护肤,欧莱雅,702.58
208529,5876807,5,0.564686532824083,欧派布艺沙发 3人位 白色,家居用品,欧派,4397.9
402218,5247402,1,0.6402636246180612,阿迪达斯运动T恤 Climalite 白色 M码,服装鞋帽,阿迪达斯,160.91
402218,1975934,2,0.6136474990346058,安踏运动服 冠军系列 灰色 L码,服装鞋帽,安踏,219.34
402218,1697102,3,0.6037704816946277,安踏运动外套 防风系列 蓝色 XL码,服装鞋帽,安踏,557.15
402218,9386381,4,0.5884679761943118,ZARA休闲外套 黄色 XL码,服装鞋帽,ZARA,928.24
402218,274404,5,0.5464037899209911,方太洗碗机JBSD2T-X1S,家用电器,方太,775.68
680099,7656052,1,0.6118414654911049,苹果iPhone 15 Pro Max 1TB 黑色,电子产品,苹果,6002.66
680099,9435421,2,0.5905335926504286,康师傅绿茶 500ml*12瓶,食品饮料,康师傅,53.31
680099,7423681,3,0.562045140335542,全友餐桌 1.2m 灰色,家居用品,全友,2649.18
680099,3061679,4,0.5586723623505851,统一汤达人 130g*5袋,食品饮料,统一,36.19
680099,5277473,5,0.46486739827289053,康师傅红烧牛肉面 100g*5袋,食品饮料,康师傅,14.29
497519,3787731,1,0.7535432962828249,美的冰箱BCD-638WKPZM(E),家用电器,美的,3261.4
497519,6604951,2,0.7340711834779842,H&M男士衬衫 棕色 S码,服装鞋帽,H&M,340.34
497519,9868789,3,0.6652636978095131,蒙牛纯牛奶 250ml*24盒,食品饮料,蒙牛,62.87
